,city,driver_count,type,date,fare,ride_id
1116,Raymondhaven,11,Urban,2018-03-20 02:20:34,38.53,8658255136559
1117,North Barbara,18,Urban,2018-05-04 02:33:59,24.09,9275090570165
1118,North Barbara,18,Urban,2018-02-04 08:12:17,42.59,4971254409177
1119,North Barbara,18,Urban,2018-03-23 20:59:03,23.76,5550267040448
1120,North Barbara,18,Urban,2018-04-17 02:49:28,39.18,3503287273107
1121,North Barbara,18,Urban,2018-02-11 18:51:20,43.26,8973500869212
1122,North Barbara,18,Urban,2018-04-06 09:03:01,26.64,929433010137
1123,North Barbara,18,Urban,2018-03-24 06:49:11,4.05,5344060775757
1124,North Barbara,18,Urban,2018-05-05 09:46:32,26.54,4328278612005
1125,North Barbara,18,Urban,2018-04-27 00:19:08,16.89,5104120535581
1126,North Barbara,18,Urban,2018-03-16 10:22:13,25.06,9745705975659
1127,North Barbara,18,Urban,2018-04-10 17:12:30,10.94,355505295148
1128,North Barbara,18,Urban,2018-04-01 00:20:26,31.72,9786164746039
1129,North Barbara,18,Urban,2018-02-14 11:29:33,4.11,7676958819518
1130,North Barbara,18,Urban,2018-01-17 18:14:21,18.27,378378458823
1131,North Barbara,18,Urban,2018-04-30 05:22:36,28.89,3280924853266
1132,North Barbara,18,Urban,2018-03-08 09:24:04,29.15,96327208793
1133,North Barbara,18,Urban,2018-03-27 09:44:50,33.4,5616232989843
1134,North Barbara,18,Urban,2018-05-05 15:15:23,38.15,256007222475
1135,North Barbara,18,Urban,2018-03-17 17:07:58,6.12,5476938523655
1136,North Barbara,18,Urban,2018-04-09 17:12:34,6.68,2535408162930
1137,North Barbara,18,Urban,2018-02-03 23:57:31,11.54,5814426769909
1138,North Barbara,18,Urban,2018-01-08 05:21:41,25.84,3505169399905
1139,Lake Scottton,58,Urban,2018-02-18 09:22:35,25.02,3909343123179
1140,Lake Scottton,58,Urban,2018-05-05 11:21:47,18.77,405381774029
1141,Lake Scottton,58,Urban,2018-03-26 00:49:34,9.79,1827900502613
1142,Lake Scottton,58,Urban,2018-04-24 11:54:24,5.31,9668336101351
1143,Lake Scottton,58,Urban,2018-02-07 05:08:45,10.76,4201252290232
1144,Lake Scottton,58,Urban,2018-02-15 06:49:06,22.75,8382035977413
1145,Lake Scottton,58,Urban,2018-05-03 22:33:04,9.01,1289762706583
1146,Lake Scottton,58,Urban,2018-03-25 21:46:20,36.92,7043639906896
1147,Lake Scottton,58,Urban,2018-01-18 02:32:38,31.92,5706292854110
1148,Lake Scottton,58,Urban,2018-02-05 11:47:56,24.54,3770264244362
1149,Lake Scottton,58,Urban,2018-01-28 02:32:37,23.95,9483395581537
1150,Lake Scottton,58,Urban,2018-05-03 15:26:01,25.68,771160797894
1151,Lake Scottton,58,Urban,2018-01-11 19:18:14,31.31,9305780926672
1152,Lake Scottton,58,Urban,2018-04-11 04:26:34,22.03,2026817631440
1153,Lake Scottton,58,Urban,2018-01-21 04:20:36,21.81,294152016280
1154,Lake Scottton,58,Urban,2018-04-19 21:32:00,37.67,5487285317750
1155,Lake Scottton,58,Urban,2018-04-08 11:19:22,44.03,9052901892070
1156,Lake Scottton,58,Urban,2018-05-08 13:10:18,18.04,5616262558026
1157,Lake Scottton,58,Urban,2018-02-08 17:29:38,34.95,7928828679563
1158,Lake Scottton,58,Urban,2018-03-29 13:33:11,35.36,3706314280455
1159,Lake Scottton,58,Urban,2018-01-13 13:34:04,24.81,395502999618
1160,Lake Scottton,58,Urban,2018-02-27 07:09:55,9.43,8167805104097
1161,Lake Scottton,58,Urban,2018-04-02 21:10:19,43.2,3927212153065
1162,Lake Scottton,58,Urban,2018-04-18 23:06:40,4.36,5843811924401
1163,West Josephberg,45,Urban,2018-02-19 16:22:09,36.39,3322126516683
1164,West Josephberg,45,Urban,2018-03-05 03:27:34,12.91,102684585771
1165,West Josephberg,45,Urban,2018-02-09 14:07:54,4.42,8303790674379
1166,West Josephberg,45,Urban,2018-01-16 16:17:05,7.04,2507076269228
1167,West Josephberg,45,Urban,2018-02-17 06:28:32,41.49,2821329685338
1168,West Josephberg,45,Urban,2018-01-29 02:13:40,7.58,6142965001815
1169,West Josephberg,45,Urban,2018-02-28 18:19:01,11.1,3529532452493
1170,West Josephberg,45,Urban,2018-01-18 12:47:59,43.85,9654655899765
1171,West Josephberg,45,Urban,2018-04-19 01:55:51,42.53,6114371775734
1172,West Josephberg,45,Urban,2018-02-19 20:48:16,4.07,1348027294873
1173,West Josephberg,45,Urban,2018-03-16 07:06:47,10.04,6775774050400
1174,West Josephberg,45,Urban,2018-04-29 10:20:58,28.73,1732534308091
1175,West Josephberg,45,Urban,2018-01-14 18:07:37,9.71,4726129535990
1176,West Josephberg,45,Urban,2018-04-12 00:11:17,15.49,5118230200567
1177,West Josephberg,45,Urban,2018-02-15 00:51:41,36.7,8334271106867
1178,West Josephberg,45,Urban,2018-03-23 01:43:42,33.12,2335403933616
1179,West Josephberg,45,Urban,2018-03-08 21:57:37,9.54,8122518407125
1180,West Josephberg,45,Urban,2018-01-17 05:32:53,7.87,2300524346997
1181,West Josephberg,45,Urban,2018-04-30 14:45:49,40.08,5405559091854
1182,West Josephberg,45,Urban,2018-01-20 01:27:14,38.39,4397728070153
1183,West Josephberg,45,Urban,2018-03-21 15:44:51,6.13,2303866275192
1184,West Josephberg,45,Urban,2018-03-30 01:27:04,25.19,7575785795869
1185,West Josephberg,45,Urban,2018-04-11 03:53:24,18.65,6034780270685
1186,West Josephberg,45,Urban,2018-05-07 10:11:06,29.66,261961747605
1187,West Josephberg,45,Urban,2018-01-12 12:45:18,5.77,5094744587526
1188,West Josephberg,45,Urban,2018-01-31 13:24:51,38.28,4195600587627
1189,Pattyland,59,Urban,2018-01-30 12:35:37,8.57,4688888414629
1190,Pattyland,59,Urban,2018-02-01 22:43:37,32.03,2850242716720
1191,Pattyland,59,Urban,2018-02-15 15:13:00,44.03,1556659025684
1192,Pattyland,59,Urban,2018-04-26 08:31:23,19.99,8827777964944
1193,Pattyland,59,Urban,2018-04-03 03:29:52,14.06,5399011565161
1194,Pattyland,59,Urban,2018-02-21 17:53:52,7.06,5808457670013
1195,Pattyland,59,Urban,2018-02-10 02:55:45,24.39,7264853866807
1196,Pattyland,59,Urban,2018-04-18 23:27:09,28.66,2342400848379
1197,Pattyland,59,Urban,2018-04-23 02:57:08,13.01,9345291289088
1198,Pattyland,59,Urban,2018-01-01 17:22:58,42.11,9614950109785
1199,Pattyland,59,Urban,2018-02-05 00:47:59,28.81,115406526815
1200,Pattyland,59,Urban,2018-02-11 20:25:42,33.21,1325884456705
1201,Pattyland,59,Urban,2018-01-14 20:49:49,40.21,5825972555502
1202,Pattyland,59,Urban,2018-03-27 06:49:10,8.57,3074551600788
1203,Pattyland,59,Urban,2018-04-25 14:57:12,44.39,1723704076506
1204,Pattyland,59,Urban,2018-05-02 20:17:54,4.23,165884747714
1205,Pattyland,59,Urban,2018-03-19 20:41:46,18.17,9394782106762
1206,Pattyland,59,Urban,2018-04-19 12:57:51,4.55,6863691950115
1207,Pattyland,59,Urban,2018-01-09 08:20:24,41.04,3525500502870
1208,Pattyland,59,Urban,2018-04-12 11:58:28,28.65,6924230448040
1209,Pattyland,59,Urban,2018-01-12 20:07:34,17.85,1717518351904
1210,South Michelleport,72,Urban,2018-03-04 18:24:09,30.24,2343912425577
1211,South Michelleport,72,Urban,2018-03-02 09:54:50,33.12,813844006721
1212,South Michelleport,72,Urban,2018-01-08 09:38:14,23.77,4916160406018
1213,South Michelleport,72,Urban,2018-04-22 03:15:33,43.62,4663606096929
1214,South Michelleport,72,Urban,2018-03-03 16:13:34,41.62,2339775503972
1215,South Michelleport,72,Urban,2018-01-27 19:38:12,15.45,7465262064048
1216,South Michelleport,72,Urban,2018-04-14 01:20:33,37.93,1533269357947
1217,South Michelleport,72,Urban,2018-02-22 07:44:56,22.52,8522744579472
1218,South Michelleport,72,Urban,2018-02-12 07:41:25,27.7,5582884622172
1219,South Michelleport,72,Urban,2018-01-29 20:40:56,9.79,5529055605923
1220,South Michelleport,72,Urban,2018-01-09 01:48:18,10.68,3236914422707
1221,South Michelleport,72,Urban,2018-03-13 04:21:16,10.44,5684862759907
1222,South Michelleport,72,Urban,2018-04-21 18:31:07,21.98,5893808238950
1223,South Michelleport,72,Urban,2018-03-08 04:18:36,27.42,3754244416932
1224,South Michelleport,72,Urban,2018-05-07 12:25:01,4.47,289109337792
1225,South Michelleport,72,Urban,2018-02-06 17:29:41,25.58,6814776861505
1226,South Michelleport,72,Urban,2018-03-23 16:45:56,14.72,490532201639
1227,South Michelleport,72,Urban,2018-03-01 22:01:02,24.55,9789481999843
1228,South Michelleport,72,Urban,2018-04-01 14:50:13,28.84,8846086448082
1229,South Michelleport,72,Urban,2018-04-22 02:38:23,9.72,2088915921441
1230,South Michelleport,72,Urban,2018-01-02 00:56:53,37.34,7660983928505
1231,South Michelleport,72,Urban,2018-01-20 05:30:12,34.72,6387935611001
1232,South Michelleport,72,Urban,2018-01-27 13:10:19,30.16,3948526488391
1233,South Michelleport,72,Urban,2018-03-29 08:33:15,11.06,9979817442901
1234,South Michelleport,72,Urban,2018-02-11 08:12:09,28.03,3129314459254
1235,South Michelleport,72,Urban,2018-02-02 11:56:33,12.77,1407376692621
1236,South Michelleport,72,Urban,2018-03-12 09:06:15,25.1,7109079664625
1237,South Michelleport,72,Urban,2018-04-21 15:29:53,36.47,3394685136336
1238,South Michelleport,72,Urban,2018-01-05 05:57:54,39.9,6107070834017
1239,South Michelleport,72,Urban,2018-02-27 02:00:20,10.4,6475102182178
1240,South Michelleport,72,Urban,2018-04-27 11:18:02,27.89,355231301182
1241,Christopherfurt,41,Urban,2018-04-17 02:25:49,23.3,7819057680096
1242,Christopherfurt,41,Urban,2018-01-05 22:21:59,33.51,1901033209479
1243,Christopherfurt,41,Urban,2018-02-24 02:56:43,40.33,9584185927129
1244,Christopherfurt,41,Urban,2018-04-13 08:29:32,37.22,3288049380261
1245,Christopherfurt,41,Urban,2018-04-09 00:32:07,29.96,9825842278797
1246,Christopherfurt,41,Urban,2018-04-17 22:12:49,32.39,653651735748
1247,Christopherfurt,41,Urban,2018-03-30 13:15:56,31.3,7457133283931
1248,Christopherfurt,41,Urban,2018-03-16 19:46:26,19.61,2290365678398
1249,Christopherfurt,41,Urban,2018-01-30 22:09:42,6.32,4289780319755
1250,Christopherfurt,41,Urban,2018-02-08 11:46:15,25.76,951780836764
1251,Christopherfurt,41,Urban,2018-04-12 14:37:13,22.91,5928118050739
1252,Christopherfurt,41,Urban,2018-04-06 22:33:03,27.46,7399938354587
1253,Christopherfurt,41,Urban,2018-01-04 04:30:04,15.47,1471158684562
1254,Christopherfurt,41,Urban,2018-03-12 09:22:48,35.57,8286128053094
1255,Christopherfurt,41,Urban,2018-05-07 17:27:48,6.39,7608007126056
1256,Christopherfurt,41,Urban,2018-03-25 17:11:15,7.19,6892683521361
1257,Christopherfurt,41,Urban,2018-05-03 12:46:04,14.43,5644928631417
1258,Christopherfurt,41,Urban,2018-03-18 09:24:46,7.45,4451216191000
1259,Christopherfurt,41,Urban,2018-03-25 20:35:29,23.38,499819477057
1260,Christopherfurt,41,Urban,2018-02-12 14:24:45,11.7,8493510475659
1261,Christopherfurt,41,Urban,2018-03-10 07:36:14,22.65,5004635115882
1262,Christopherfurt,41,Urban,2018-03-15 10:22:43,34.09,1264516579194
1263,Christopherfurt,41,Urban,2018-04-14 03:24:52,39.91,253265651115
1264,Christopherfurt,41,Urban,2018-02-23 08:31:48,15.61,8295289890035
1265,Christopherfurt,41,Urban,2018-02-04 12:11:36,41.12,807740496588
1266,Christopherfurt,41,Urban,2018-04-04 01:11:37,24.47,571640743706
1267,Christopherfurt,41,Urban,2018-03-13 01:47:52,32.05,2788817929605
1268,Valentineton,45,Urban,2018-03-02 14:44:47,39.77,6770387655387
1269,Valentineton,45,Urban,2018-02-01 14:11:33,9.68,2132098607750
1270,Valentineton,45,Urban,2018-02-27 00:40:41,25.4,6152363850717
1271,Valentineton,45,Urban,2018-03-25 20:45:53,22.53,2335054032577
1272,Valentineton,45,Urban,2018-01-10 17:29:33,19.91,774511223608
1273,Valentineton,45,Urban,2018-01-19 19:40:33,6.71,9052705381572
1274,Valentineton,45,Urban,2018-02-23 11:46:09,19.99,9658410514993
1275,Valentineton,45,Urban,2018-04-03 11:34:45,18.62,555060361832
1276,Valentineton,45,Urban,2018-02-25 02:33:57,10.21,4595886540802
1277,Valentineton,45,Urban,2018-01-01 14:42:25,12.31,4757042711529
1278,Valentineton,45,Urban,2018-03-18 07:07:37,36.04,8732227820711
1279,Valentineton,45,Urban,2018-02-08 19:05:19,36.23,6667399787796
1280,Valentineton,45,Urban,2018-04-28 09:10:04,5.73,211077450937
1281,Valentineton,45,Urban,2018-01-02 01:46:40,34.79,6364347026456
1282,Valentineton,45,Urban,2018-02-17 05:51:36,21.74,4882233203306
1283,Valentineton,45,Urban,2018-03-06 04:48:37,38.88,2762937463829
1284,Valentineton,45,Urban,2018-01-22 02:15:46,17.74,6348946945240
1285,Valentineton,45,Urban,2018-01-03 05:56:07,37.4,4181290691140
1286,Valentineton,45,Urban,2018-02-17 19:23:20,37.19,5020446269859
1287,Valentineton,45,Urban,2018-03-08 07:57:06,43.59,5859669462309
1288,Valentineton,45,Urban,2018-01-12 05:52:15,42.31,5901460118661
1289,Valentineton,45,Urban,2018-03-16 23:59:11,5.23,7407814114542
1290,South Phillip,38,Urban,2018-02-09 16:46:59,7.89,3203192947260
1291,South Phillip,38,Urban,2018-05-04 09:10:40,28.3,8696571163934
1292,South Phillip,38,Urban,2018-01-29 11:26:47,35.23,7418234487567
1293,South Phillip,38,Urban,2018-04-18 06:03:51,39.95,9719024631848
1294,South Phillip,38,Urban,2018-05-06 05:05:46,43.43,2435201344352
1295,South Phillip,38,Urban,2018-01-25 05:04:01,38.15,3599156329334
1296,South Phillip,38,Urban,2018-02-19 13:19:38,33.07,8518162252523
1297,South Phillip,38,Urban,2018-04-11 10:09:51,21.06,4832097145304
1298,South Phillip,38,Urban,2018-03-18 04:11:03,17.57,8431004701020
1299,South Phillip,38,Urban,2018-02-19 20:47:52,28.62,4408026801766
1300,South Phillip,38,Urban,2018-02-28 14:54:06,42.2,9813556258471
1301,South Phillip,38,Urban,2018-02-01 12:52:11,39.27,5307992243039
1302,South Phillip,38,Urban,2018-03-25 08:38:47,7.04,7931640018113
1303,South Phillip,38,Urban,2018-04-18 01:17:47,35.7,4752370633888
1304,South Phillip,38,Urban,2018-01-17 17:45:28,23.46,2628017734404
1305,South Phillip,38,Urban,2018-01-16 03:42:53,7.08,8455684324577
1306,South Phillip,38,Urban,2018-05-01 23:05:39,38.46,3438539201976
1307,South Phillip,38,Urban,2018-01-20 17:35:14,24.0,7335381694023
1308,South Phillip,38,Urban,2018-05-02 01:04:26,24.23,122972554913
1309,South Phillip,38,Urban,2018-02-12 22:04:01,23.69,3667620137676
1310,South Phillip,38,Urban,2018-04-17 18:42:23,42.3,1295834729480
1311,South Phillip,38,Urban,2018-03-02 07:23:45,30.62,4979353054069
1312,South Phillip,38,Urban,2018-01-14 18:26:57,41.66,2773169266119
1313,South Phillip,38,Urban,2018-01-05 17:50:07,41.55,8825678119661
1314,South Phillip,38,Urban,2018-04-21 10:31:27,32.85,2752328490329
1315,South Phillip,38,Urban,2018-03-23 16:36:51,40.07,2307854781368
1316,South Phillip,38,Urban,2018-04-16 22:02:06,24.63,7860896953308
1317,South Phillip,38,Urban,2018-01-07 02:17:05,6.54,197653692239
1318,South Phillip,38,Urban,2018-05-07 02:52:22,36.51,2373463606606
1319,South Phillip,38,Urban,2018-03-15 08:24:03,22.28,6023734584015
1320,South Phillip,38,Urban,2018-05-03 11:43:11,8.3,8580230286693
1321,North Jason,6,Urban,2018-03-28 22:28:44,9.19,7007022521141
1322,North Jason,6,Urban,2018-03-03 02:13:37,28.02,2670554129601
1323,North Jason,6,Urban,2018-03-08 20:06:21,25.21,3180078116241
1324,North Jason,6,Urban,2018-02-07 07:27:09,20.0,473650019126
1325,North Jason,6,Urban,2018-03-18 10:10:37,6.41,2865826852282
1326,North Jason,6,Urban,2018-02-26 11:57:44,13.88,2494980859402
1327,North Jason,6,Urban,2018-03-21 09:45:04,10.42,6601538015784
1328,North Jason,6,Urban,2018-01-23 22:51:26,21.95,6701800897657
1329,North Jason,6,Urban,2018-04-18 12:19:12,22.42,4927790361844
1330,North Jason,6,Urban,2018-04-16 15:23:51,24.07,9726118672366
1331,North Jason,6,Urban,2018-03-24 07:40:47,32.72,7960288695592
1332,North Jason,6,Urban,2018-02-19 04:45:59,15.87,7791829022351
1333,North Jason,6,Urban,2018-04-05 02:05:55,31.89,9988466063962
1334,North Jason,6,Urban,2018-01-14 20:53:44,26.58,8642389596914
1335,North Jason,6,Urban,2018-01-05 10:59:55,16.22,3842420346576
1336,North Jason,6,Urban,2018-02-22 07:07:53,18.67,190295095970
1337,North Jason,6,Urban,2018-01-23 21:22:39,6.54,5614763237556
1338,North Jason,6,Urban,2018-01-23 05:58:24,32.77,2988756645264
1339,North Jason,6,Urban,2018-03-12 21:01:11,5.76,5113425087114
1340,North Jason,6,Urban,2018-02-15 14:32:55,17.35,6041761536159
1341,North Jason,6,Urban,2018-04-05 20:10:13,32.18,3373552059268
1342,North Jason,6,Urban,2018-04-12 06:19:16,33.12,1713993326185
1343,North Jason,6,Urban,2018-04-01 14:43:46,40.45,1101699127777
1344,North Jason,6,Urban,2018-03-28 18:03:53,42.75,4271684689560
1345,North Jason,6,Urban,2018-01-12 19:19:33,9.97,8000607854022
1346,North Jason,6,Urban,2018-02-10 06:34:23,25.36,8594848265735
1347,North Jason,6,Urban,2018-05-07 20:05:15,24.2,3915678713657
1348,North Jason,6,Urban,2018-03-30 06:31:58,12.04,6617567960124
1349,North Jason,6,Urban,2018-03-27 19:19:33,30.66,3371333703928
1350,North Jason,6,Urban,2018-01-08 23:32:07,10.74,1777358514662
1351,North Jason,6,Urban,2018-01-11 05:08:48,19.64,6877014281473
1352,North Jason,6,Urban,2018-01-24 01:46:56,40.15,6720072772844
1353,North Jason,6,Urban,2018-04-15 17:35:38,42.29,5008032046084
1354,North Jason,6,Urban,2018-03-04 10:14:37,38.49,3338028667880
1355,North Jason,6,Urban,2018-04-14 19:46:06,8.05,7833718484809
1356,Deanville,49,Urban,2018-04-25 03:29:09,41.52,6055928921559
1357,Deanville,49,Urban,2018-05-01 21:53:42,8.28,592955132597
1358,Deanville,49,Urban,2018-03-29 04:07:48,5.32,2612669233491
1359,Deanville,49,Urban,2018-03-24 00:26:39,30.55,5276110988605
1360,Deanville,49,Urban,2018-02-08 23:33:35,21.22,4786811969861
1361,Deanville,49,Urban,2018-04-15 01:36:17,24.3,1065303121400
1362,Deanville,49,Urban,2018-01-23 13:00:34,42.45,7286207597519
1363,Deanville,49,Urban,2018-04-21 23:32:00,33.37,7763075637368
1364,Deanville,49,Urban,2018-04-26 04:05:05,28.44,3326161310503
1365,Deanville,49,Urban,2018-02-17 15:51:49,25.33,2749473314662
1366,Deanville,49,Urban,2018-04-01 00:11:48,22.65,7002778816145
1367,Deanville,49,Urban,2018-03-07 07:21:47,31.08,9711261103928
1368,Deanville,49,Urban,2018-03-05 12:05:14,11.16,4737023393340
1369,Deanville,49,Urban,2018-01-04 13:30:18,4.56,6423110181560
1370,Deanville,49,Urban,2018-03-05 09:44:44,42.79,3624951927291
1371,Deanville,49,Urban,2018-01-12 07:32:21,39.45,419667752175
1372,Deanville,49,Urban,2018-01-28 03:13:21,31.65,649769579565
1373,Deanville,49,Urban,2018-01-07 19:34:44,21.5,9422003641461
1374,Deanville,49,Urban,2018-01-29 21:11:43,25.39,9623390811882
1375,Lake Jonathanshire,5,Urban,2018-01-14 10:14:22,13.83,5739410935873
1376,Lake Jonathanshire,5,Urban,2018-04-07 20:51:11,31.25,4441251834598
1377,Lake Jonathanshire,5,Urban,2018-03-09 23:45:55,19.89,2389495660448
1378,Lake Jonathanshire,5,Urban,2018-04-07 18:09:21,24.28,7796805191168
1379,Lake Jonathanshire,5,Urban,2018-01-02 14:14:50,13.89,424254840012
1380,Lake Jonathanshire,5,Urban,2018-04-06 11:30:32,16.84,6164453571846
1381,Lake Jonathanshire,5,Urban,2018-03-21 00:18:34,37.95,8353656732934
1382,Lake Jonathanshire,5,Urban,2018-01-28 00:07:00,5.67,9756573174778
1383,Lake Jonathanshire,5,Urban,2018-01-24 12:24:22,34.65,3319117904437
1384,Lake Jonathanshire,5,Urban,2018-03-24 16:27:49,14.94,1670908453476
1385,Lake Jonathanshire,5,Urban,2018-04-11 22:10:30,12.81,5999870428814
1386,Lake Jonathanshire,5,Urban,2018-01-23 21:43:16,21.11,7711472105447
1387,Lake Jonathanshire,5,Urban,2018-01-29 00:19:07,41.05,6649692036139
1388,Lake Jonathanshire,5,Urban,2018-03-22 14:33:32,18.72,4675968803527
1389,Lake Jonathanshire,5,Urban,2018-04-16 20:26:30,32.47,1013873953228
1390,Lake Jonathanshire,5,Urban,2018-04-11 19:49:34,25.92,8533808747676
1391,Lake Jonathanshire,5,Urban,2018-04-09 21:41:30,15.96,577276092645
1392,Lake Jonathanshire,5,Urban,2018-01-16 09:27:03,26.27,3267656258507
1393,Lake Jonathanshire,5,Urban,2018-01-21 12:12:56,37.25,2966536034637
1394,Lake Jonathanshire,5,Urban,2018-04-11 21:32:27,22.48,3505458786874
1395,Lake Jonathanshire,5,Urban,2018-02-16 01:49:45,17.58,3641777572467
1396,Lake Jonathanshire,5,Urban,2018-01-17 13:15:58,28.42,6544222037368
1397,Lake Jonathanshire,5,Urban,2018-01-21 09:48:28,22.36,2522096563712
1398,Lake Jonathanshire,5,Urban,2018-02-23 06:10:30,26.63,5372487991955
1399,New Paulton,44,Urban,2018-05-01 03:12:49,8.28,8527101897862
1400,New Paulton,44,Urban,2018-05-03 12:09:12,21.67,9086555898522
1401,New Paulton,44,Urban,2018-03-10 01:07:52,28.0,1067162551534
1402,New Paulton,44,Urban,2018-02-20 16:59:35,24.29,7738134446199
1403,New Paulton,44,Urban,2018-02-08 17:11:44,39.65,8505964159174
1404,New Paulton,44,Urban,2018-02-02 16:37:18,17.19,8500434852265
1405,New Paulton,44,Urban,2018-03-28 03:35:48,14.94,3703489461658
1406,New Paulton,44,Urban,2018-04-17 20:05:26,44.43,338360694028
1407,New Paulton,44,Urban,2018-01-21 17:04:11,18.3,3721166159643
1408,New Paulton,44,Urban,2018-01-13 18:33:58,29.9,4090332990250
1409,New Paulton,44,Urban,2018-04-24 14:27:01,32.22,2989628941316
1410,New Paulton,44,Urban,2018-03-15 04:48:54,4.6,9741461074247
1411,New Paulton,44,Urban,2018-03-29 19:12:44,43.79,7069182200045
1412,New Paulton,44,Urban,2018-03-19 23:42:30,40.2,8200670656817
1413,New Paulton,44,Urban,2018-04-27 23:26:03,19.06,200114730453
1414,New Paulton,44,Urban,2018-02-17 08:20:55,37.44,7429666346759
1415,New Paulton,44,Urban,2018-04-06 16:21:56,38.8,8523234215665
1416,New Paulton,44,Urban,2018-02-21 02:37:43,27.56,3954579271309
1417,New Paulton,44,Urban,2018-03-12 13:53:39,38.26,79314274773
1418,Hurleymouth,36,Urban,2018-05-04 21:50:30,21.44,4039657784670
1419,Hurleymouth,36,Urban,2018-03-22 11:19:58,32.85,8449290696111
1420,Hurleymouth,36,Urban,2018-03-03 11:28:17,36.31,167035392736
1421,Hurleymouth,36,Urban,2018-03-26 20:22:28,41.15,4707260150471
1422,Hurleymouth,36,Urban,2018-02-20 10:47:47,17.07,7023698303898
1423,Hurleymouth,36,Urban,2018-01-12 01:19:37,10.64,8125602737085
1424,Hurleymouth,36,Urban,2018-03-17 06:50:12,29.95,5225181132639
1425,Hurleymouth,36,Urban,2018-04-01 06:26:40,9.94,4063425632467
1426,Hurleymouth,36,Urban,2018-02-01 03:23:46,22.39,6071733738137
1427,Hurleymouth,36,Urban,2018-01-18 10:59:29,4.66,8622877858946
1428,Hurleymouth,36,Urban,2018-02-07 06:07:37,36.7,174817935586
1429,Hurleymouth,36,Urban,2018-02-23 13:48:18,18.15,6051426056694
1430,Hurleymouth,36,Urban,2018-02-28 03:20:15,44.85,5104279018287
1431,Hurleymouth,36,Urban,2018-04-13 18:15:37,40.93,4915205219019
1432,Hurleymouth,36,Urban,2018-03-07 12:38:40,41.96,1677330771703
1433,Hurleymouth,36,Urban,2018-03-02 11:43:55,34.65,9380451674236
1434,Hurleymouth,36,Urban,2018-02-13 17:32:27,25.72,8761492384598
1435,Hurleymouth,36,Urban,2018-03-24 12:04:05,8.77,8274792045316
1436,Hurleymouth,36,Urban,2018-01-31 02:49:31,19.23,9537342512126
1437,Hurleymouth,36,Urban,2018-04-22 02:31:34,9.14,5563891443844
1438,Hurleymouth,36,Urban,2018-02-15 02:10:41,42.61,9951997361357
1439,Hurleymouth,36,Urban,2018-01-11 12:59:18,37.44,7883631639510
1440,Hurleymouth,36,Urban,2018-04-09 09:17:22,20.31,2511587245343
1441,Hurleymouth,36,Urban,2018-01-07 15:53:43,20.01,4462373605170
1442,Hurleymouth,36,Urban,2018-01-17 17:07:29,24.86,9295336313691
1443,Hurleymouth,36,Urban,2018-02-23 01:34:05,31.97,1990077862269
1444,Hurleymouth,36,Urban,2018-02-24 15:39:01,8.33,2051788093690
1445,Hurleymouth,36,Urban,2018-02-06 00:10:22,32.93,4140229588692
1446,Port Johnbury,3,Urban,2018-04-27 16:22:23,25.67,2746325666283
1447,Port Johnbury,3,Urban,2018-05-05 06:26:50,25.3,2541021070088
1448,Port Johnbury,3,Urban,2018-03-21 02:20:43,32.8,5450926790120
1449,Port Johnbury,3,Urban,2018-04-11 10:26:44,9.1,7804751879143
1450,Port Johnbury,3,Urban,2018-05-02 12:46:00,42.42,3245384693395
1451,Port Johnbury,3,Urban,2018-04-28 16:29:16,36.42,273965502753
1452,Port Johnbury,3,Urban,2018-03-27 08:26:32,38.99,4115681049074
1453,Port Johnbury,3,Urban,2018-03-30 17:59:22,15.17,4900589555228
1454,Port Johnbury,3,Urban,2018-02-08 10:29:22,7.63,3497571495972
1455,Port Johnbury,3,Urban,2018-02-27 02:44:15,11.33,3225778883557
1456,Port Johnbury,3,Urban,2018-01-07 05:43:33,19.08,8839376782201
1457,Port Johnbury,3,Urban,2018-03-29 03:22:44,14.54,3761244486728
1458,Port Johnbury,3,Urban,2018-03-25 02:17:17,41.61,8060554577818
1459,Port Johnbury,3,Urban,2018-02-20 04:27:04,27.1,3559371442324
1460,Port Johnbury,3,Urban,2018-03-30 20:43:11,19.48,5137842721901
1461,Port Johnbury,3,Urban,2018-04-12 03:43:45,8.42,39663640391
1462,Port Johnbury,3,Urban,2018-01-21 05:10:00,32.68,277259241694
1463,Port Johnbury,3,Urban,2018-01-15 18:45:38,40.32,2120999202624
1464,Port Johnbury,3,Urban,2018-02-05 16:04:13,7.44,3008325165012
1465,Port Johnbury,3,Urban,2018-04-25 00:15:02,10.26,2977082935156
1466,Port Johnbury,3,Urban,2018-01-04 02:56:24,32.75,1737291283544
1467,Port Johnbury,3,Urban,2018-03-26 07:22:45,7.63,8089282605778
1468,North Jasmine,33,Urban,2018-03-09 06:26:29,42.81,5327642267789
1469,North Jasmine,33,Urban,2018-02-08 19:03:17,4.86,1276628602813
1470,North Jasmine,33,Urban,2018-01-22 17:25:25,31.68,712301571386
1471,North Jasmine,33,Urban,2018-02-22 01:56:17,25.33,1319966936025
1472,North Jasmine,33,Urban,2018-04-10 11:45:30,38.24,2954995327773
1473,North Jasmine,33,Urban,2018-03-11 21:03:21,37.93,4221378334009
1474,North Jasmine,33,Urban,2018-05-02 10:24:46,29.86,3198992800658
1475,North Jasmine,33,Urban,2018-04-26 12:08:00,35.33,6857334790152
